split,case_id,json_path,mask_path,status,mask_ids_count,json_ids_count,mask_ids,json_ids,missing_in_json,extra_in_json,missing_count,extra_count,has_mismatch,would_keyerror
test,1_2_840_113654_2_55_215722073174618503298439390725767169219,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_215722073174618503298439390725767169219.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_215722073174618503298439390725767169219.nii.gz,ok,4,0,1 2 3 4,,1 2 3 4,,4,0,True,True
test,1_2_840_113654_2_55_217339327628719034438610403076674856940,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_217339327628719034438610403076674856940.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_217339327628719034438610403076674856940.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_217936135143492022181136506593610904129,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_217936135143492022181136506593610904129.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_217936135143492022181136506593610904129.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_218076089818363391288768734734588936128,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_218076089818363391288768734734588936128.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_218076089818363391288768734734588936128.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_22084245517968704647300402362399724489,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_22084245517968704647300402362399724489.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_22084245517968704647300402362399724489.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_220981293353960453785189675345887361174,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_220981293353960453785189675345887361174.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_220981293353960453785189675345887361174.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_221067730035847863860146563439107273788,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_221067730035847863860146563439107273788.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_221067730035847863860146563439107273788.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_224731045035078993804276283984198453268,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224731045035078993804276283984198453268.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224731045035078993804276283984198453268.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_224777532125761784480895292903697176573,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224777532125761784480895292903697176573.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224777532125761784480895292903697176573.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_224870333230337203717989642199673145562,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224870333230337203717989642199673145562.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_224870333230337203717989642199673145562.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_225085001939525820364477836952557694360,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225085001939525820364477836952557694360.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225085001939525820364477836952557694360.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_225162680304753753170799246597922594537,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225162680304753753170799246597922594537.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225162680304753753170799246597922594537.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_225387375575185250086190389023316790712,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225387375575185250086190389023316790712.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225387375575185250086190389023316790712.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_225628055780194009168639007542874871421,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225628055780194009168639007542874871421.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225628055780194009168639007542874871421.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_225696489069807918091925883270800581133,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225696489069807918091925883270800581133.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_225696489069807918091925883270800581133.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_226702246620149944950378721001694303956,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_226702246620149944950378721001694303956.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_226702246620149944950378721001694303956.nii.gz,ok,3,0,1 2 3,,1 2 3,,3,0,True,True
test,1_2_840_113654_2_55_226765818028939940333874799953609667018,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_226765818028939940333874799953609667018.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_226765818028939940333874799953609667018.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_227096334067175130239106931094993836503,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_227096334067175130239106931094993836503.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_227096334067175130239106931094993836503.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_22720048007098663985989154223759852742,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_22720048007098663985989154223759852742.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_22720048007098663985989154223759852742.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_227226903588334501528187177303546368845,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_227226903588334501528187177303546368845.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_227226903588334501528187177303546368845.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_228819213500439950432649534424439000747,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_228819213500439950432649534424439000747.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_228819213500439950432649534424439000747.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_229176704413485934994674111451774480662,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229176704413485934994674111451774480662.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229176704413485934994674111451774480662.nii.gz,ok,6,0,1 2 3 4 5 6,,1 2 3 4 5 6,,6,0,True,True
test,1_2_840_113654_2_55_229523728501256031972160240193493393635,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229523728501256031972160240193493393635.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229523728501256031972160240193493393635.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_229682097312879037406825557404183151877,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229682097312879037406825557404183151877.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_229682097312879037406825557404183151877.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_2313175091817815424024073280235454581,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_2313175091817815424024073280235454581.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_2313175091817815424024073280235454581.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_232153201008171848003267552668879382557,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232153201008171848003267552668879382557.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232153201008171848003267552668879382557.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_232288864416581389115297686650673020891,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232288864416581389115297686650673020891.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232288864416581389115297686650673020891.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_232374409558563680169389546539409434955,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232374409558563680169389546539409434955.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232374409558563680169389546539409434955.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_232880284013184298994012794861919694054,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232880284013184298994012794861919694054.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_232880284013184298994012794861919694054.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_233094037298601495008633979900860462398,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_233094037298601495008633979900860462398.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_233094037298601495008633979900860462398.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_234436245962533160208515180604554078366,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_234436245962533160208515180604554078366.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_234436245962533160208515180604554078366.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_235434125859738701116667949942838588734,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_235434125859738701116667949942838588734.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_235434125859738701116667949942838588734.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_236678366754731028560868551617726372730,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_236678366754731028560868551617726372730.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_236678366754731028560868551617726372730.nii.gz,ok,5,0,1 2 3 4 5,,1 2 3 4 5,,5,0,True,True
test,1_2_840_113654_2_55_237285981019752910277607067449609632988,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237285981019752910277607067449609632988.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237285981019752910277607067449609632988.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_237888372075744323567029493558312988868,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237888372075744323567029493558312988868.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237888372075744323567029493558312988868.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_237947335209814432930408476902577398286,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237947335209814432930408476902577398286.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237947335209814432930408476902577398286.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_237960690110058484772863830688636787055,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237960690110058484772863830688636787055.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_237960690110058484772863830688636787055.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_238342329224122320452539295174558074956,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238342329224122320452539295174558074956.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238342329224122320452539295174558074956.nii.gz,ok,5,0,1 2 3 4 5,,1 2 3 4 5,,5,0,True,True
test,1_2_840_113654_2_55_238508649733626109379036925709190278929,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238508649733626109379036925709190278929.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238508649733626109379036925709190278929.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_238519687129394139924938635204494068809,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238519687129394139924938635204494068809.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238519687129394139924938635204494068809.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_238792245250261505206291975716647154460,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238792245250261505206291975716647154460.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238792245250261505206291975716647154460.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_238814541182280662161737112338918718341,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238814541182280662161737112338918718341.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_238814541182280662161737112338918718341.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_239626450642739495070937445182337264181,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_239626450642739495070937445182337264181.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_239626450642739495070937445182337264181.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_239660688132171587167430215676523350253,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_239660688132171587167430215676523350253.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_239660688132171587167430215676523350253.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_240095821682659454965185694620421941559,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240095821682659454965185694620421941559.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240095821682659454965185694620421941559.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_240126144029613036091533485864183020780,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240126144029613036091533485864183020780.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240126144029613036091533485864183020780.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_240496187876358097977931873270255873391,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240496187876358097977931873270255873391.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_240496187876358097977931873270255873391.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_241518518668131112947468601865560957057,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_241518518668131112947468601865560957057.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_241518518668131112947468601865560957057.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_241896961795146647721128681936717052455,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_241896961795146647721128681936717052455.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_241896961795146647721128681936717052455.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_245236297887395008995229495349278165595,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245236297887395008995229495349278165595.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245236297887395008995229495349278165595.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_245872397567416881782576246544772317801,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245872397567416881782576246544772317801.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245872397567416881782576246544772317801.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_245996847863544698086229480388958129255,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245996847863544698086229480388958129255.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_245996847863544698086229480388958129255.nii.gz,ok,5,0,1 2 3 4 5,,1 2 3 4 5,,5,0,True,True
test,1_2_840_113654_2_55_246330844667494485709499469173633161785,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246330844667494485709499469173633161785.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246330844667494485709499469173633161785.nii.gz,ok,3,0,1 2 3,,1 2 3,,3,0,True,True
test,1_2_840_113654_2_55_246919996189624403138250540220487673227,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246919996189624403138250540220487673227.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246919996189624403138250540220487673227.nii.gz,ok,3,0,1 2 3,,1 2 3,,3,0,True,True
test,1_2_840_113654_2_55_246961904048066892833276798013040278041,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246961904048066892833276798013040278041.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_246961904048066892833276798013040278041.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_247882119081546685628228431285165820941,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_247882119081546685628228431285165820941.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_247882119081546685628228431285165820941.nii.gz,ok,4,0,1 2 3 4,,1 2 3 4,,4,0,True,True
test,1_2_840_113654_2_55_24818913021221735265337902943042328543,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_24818913021221735265337902943042328543.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_24818913021221735265337902943042328543.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_248788994086350902233101328611855875186,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_248788994086350902233101328611855875186.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_248788994086350902233101328611855875186.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249135885450489266204364754807780690224,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249135885450489266204364754807780690224.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249135885450489266204364754807780690224.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249169762635854516646981918605313756643,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249169762635854516646981918605313756643.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249169762635854516646981918605313756643.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249394496907611937924603391337879583163,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249394496907611937924603391337879583163.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249394496907611937924603391337879583163.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_249542710670298113750189901344704714769,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249542710670298113750189901344704714769.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249542710670298113750189901344704714769.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249699298671783825553137507411476683302,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249699298671783825553137507411476683302.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249699298671783825553137507411476683302.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249704926108265414078746367461571916556,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249704926108265414078746367461571916556.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249704926108265414078746367461571916556.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249717334757344494383014838880917127565,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249717334757344494383014838880917127565.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249717334757344494383014838880917127565.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_249775027553482345461491983305730504010,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249775027553482345461491983305730504010.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_249775027553482345461491983305730504010.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_250027519263187892708534119002839891949,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_250027519263187892708534119002839891949.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_250027519263187892708534119002839891949.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_250437955387367371192824233603214777020,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_250437955387367371192824233603214777020.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_250437955387367371192824233603214777020.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
test,1_2_840_113654_2_55_251058821903225697912246960664422695293,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_251058821903225697912246960664422695293.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_251058821903225697912246960664422695293.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_25134637499606264950192234769873111384,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_25134637499606264950192234769873111384.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_25134637499606264950192234769873111384.nii.gz,ok,5,0,1 2 3 4 5,,1 2 3 4 5,,5,0,True,True
test,1_2_840_113654_2_55_252427485241739821662505965815628339852,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_252427485241739821662505965815628339852.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_252427485241739821662505965815628339852.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_252757764599667860037914132897164282627,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_252757764599667860037914132897164282627.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_252757764599667860037914132897164282627.nii.gz,ok,4,0,1 2 3 4,,1 2 3 4,,4,0,True,True
test,1_2_840_113654_2_55_25291894637661356173736270977500261021,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_25291894637661356173736270977500261021.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_25291894637661356173736270977500261021.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_253297109059329238320444636196001275518,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_253297109059329238320444636196001275518.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_253297109059329238320444636196001275518.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_254106783980168374949453073202287005112,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_254106783980168374949453073202287005112.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_254106783980168374949453073202287005112.nii.gz,ok,1,0,1,,1,,1,0,True,True
test,1_2_840_113654_2_55_255084707725560048451180071115012192195,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_255084707725560048451180071115012192195.json,/opt/data/beegfs/Task023_LUNA25/raw_splitted/labelsTs/1_2_840_113654_2_55_255084707725560048451180071115012192195.nii.gz,ok,2,0,1 2,,1 2,,2,0,True,True
